tec_name,label,sentence
Virtualization/Sandbox Evasion,523,The White Company has performed anti-analysis checks to determine if its malware was in a debugging environment.
Visual Basic,524,Adversaries may abuse Visual Basic  for execution.
Visual Basic,524,VB is a programming language created by Microsoft with interoperability with many Windows technologies such as Component Object Model and the Native API through the Windows API.
Visual Basic,524,"Although tagged as legacy with no planned future evolutions, VB is integrated and supported in the .NET Framework and cross-platform .NET Core."
Visual Basic,524,"Derivative languages based on VB have also been created, such as Visual Basic for Applications  and VBScript."
Visual Basic,524,"VBA is an event-driven programming language built into Microsoft Office, as well as several third-party applications."
Visual Basic,524,VBA enables documents to contain macros used to automate the execution of tasks and other functionality on the host.
Visual Basic,524,VBScript is a default scripting language on Windows hosts and can also be used in place of JavaScript on HTML Application  webpages served to Internet Explorer .
Visual Basic,524,Adversaries may use VB payloads to execute malicious commands.
Visual Basic,524,Common malicious usage includes automating execution of behaviors with VBScript or embedding VBA content into Spearphishing Attachment payloads.
Visual Basic,524,Bisonal's dropper creates VBS scripts on the victim’s machine.
Visual Basic,524,QUADAGENT uses VBScripts.
Visual Basic,524,TYPEFRAME has used a malicious Word document for delivery with VBA macros for execution.
Visual Basic,524,Exaramel for Windows has a command to execute VBS scripts on the victim’s machine.
Visual Basic,524,POWERSTATS can use VBScript  code for execution.
Visual Basic,524,OopsIE creates and uses a VBScript as part of its persistent execution.
Visual Basic,524,NanoCore uses VBS files.
Visual Basic,524,Xbash can execute malicious VBScript payloads on the victim’s machine.
Visual Basic,524,NanHaiShu executes additional VBScript code on the victim's machine.
Visual Basic,524,Smoke Loader adds a Visual Basic script in the Startup folder to deploy the payload.
Visual Basic,524,OSX_OCEANLOTUS.D uses Word macros for execution.
Visual Basic,524,Emotet has sent Microsoft Word documents with embedded macros that will invoke scripts to download additional payloads.
Visual Basic,524,Remexi uses AutoIt and VBS scripts throughout its execution process.
Visual Basic,524,StoneDrill has several VBS scripts used throughout the malware's lifecycle.
Visual Basic,524,Ursnif droppers have used VBA macros to download and execute the malware's full executable payload.
Visual Basic,524,KeyBoy uses VBS scripts for installing files and performing execution.
Visual Basic,524,JCry has used VBS scripts.
Visual Basic,524,Comnie executes VBS scripts.
Visual Basic,524,One version of Helminth consists of VBScript scripts.
Visual Basic,524,jRAT has been distributed as HTA files with VBScript.
Visual Basic,524,PoetRAT has used Word documents with VBScripts to execute malicious activities.
Visual Basic,524,PowerShower has the ability to save and execute VBScript.
Visual Basic,524,VBShower has the ability to execute VBScript files.
Visual Basic,524,Ramsay has included embedded Visual Basic scripts in malicious documents.
Visual Basic,524,BackConfig has used VBS to install its downloader component and malicious documents with VBA macro code.
Visual Basic,524,IcedID has used obfuscated VBA string expressions.
Visual Basic,524,Metamorfo has used VBS code on victims’ systems.
Visual Basic,524,REvil has used obfuscated VBA macros for execution.
Visual Basic,524,Cobalt Strike can use VBA to perform execution.
Visual Basic,524,Astaroth has used malicious VBS e-mail attachments for execution.
Visual Basic,524,Javali has used embedded VBScript to download malicious payloads from C2.
Visual Basic,524,Melcoz can use VBS scripts to execute malicious DLLs.
Visual Basic,524,Grandoreiro can use VBScript to execute malicious code.
Visual Basic,524,NETWIRE has been executed through use of VBScripts.
Visual Basic,524,SUNBURST used VBScripts to initiate the execution of payloads.
Visual Basic,524,LookBack has used VBA macros in Microsoft Word attachments to drop additional files to the host.
Visual Basic,524,Sibot executes commands using VBScript.
Visual Basic,524,Chaes has used VBscript to execute malicious code.
Visual Basic,524,JSS Loader can download and execute VBScript files.
Visual Basic,524,QakBot can use VBS to download and execute malicious files.
Visual Basic,524,Kerrdown can use a VBS base64 decoder function published by Motobit.
Visual Basic,524,Lokibot has used VBS scripts and XLS macros for execution.
Visual Basic,524,Bandook has used malicious VBA code against the target system.
Visual Basic,524,Magic Hound malware has used VBS scripts for execution.
Visual Basic,524,Leviathan has used VBScript.
Visual Basic,524,TA459 has a VBScript for execution.
Visual Basic,524,Cobalt Group has sent Word OLE compound documents with malicious obfuscated VBA macros that will run upon user execution.
Visual Basic,524,FIN4 has used VBA macros to display a dialog box and collect victim credentials.
Visual Basic,524,Gorgon Group has used macros in Spearphishing Attachments as well as executed VBScripts on victim machines.
Visual Basic,524,WIRTE has used VBS scripts throughout its operation.
Visual Basic,524,Silence has used VBS scripts.
Visual Basic,524,TA505 has used VBS for code execution.
Visual Basic,524,Turla has used VBS scripts throughout its operations.
Visual Basic,524,"APT32 has used macros, COM scriptlets, and VBS scripts."
Visual Basic,524,BRONZE BUTLER has used VBS and VBE scripts for execution.
Visual Basic,524,APT37 executes shellcode and a VBA script to decode Base64 strings.
Visual Basic,524,FIN7 used VBS scripts to help perform tasks on the victim's machine.
Visual Basic,524,Honeybee embeds a Visual Basic script within a malicious Word document as part of initial access; the script is executed when the Word document is opened.
Visual Basic,524,"MuddyWater has used VBScript files to execute its POWERSTATS payload, as well as macros."
Visual Basic,524,Patchwork used Visual Basic Scripts  on victim machines.
Visual Basic,524,Rancor has used VBS scripts as well as embedded macros for execution.
Visual Basic,524,APT-C-36 has embedded a VBScript within a malicious Word document which is executed upon the document opening.
Visual Basic,524,Inception has used VBScript to execute malicious commands and payloads.
Visual Basic,524,Frankenstein has used Word documents that prompts the victim to enable macros and run a Visual Basic script.
Visual Basic,524,"Molerats used various implants, including those built with VBScript, on target machines."
Visual Basic,524,Sharpshooter's first-stage downloader was a VBA macro.
Visual Basic,524,"Gamaredon Group has embedded malicious macros in document templates, which executed VBScript."
Visual Basic,524,Gamaredon Group has also delivered Microsoft Outlook VBA projects with embedded macros.
Visual Basic,524,Sandworm Team has created VBScripts to run an SSH server.
Visual Basic,524,APT33 has used VBScript to initiate the delivery of payloads.
Visual Basic,524,Kimsuky has used Visual Basic to download malicious payloads.
Visual Basic,524,Operation Wocao has used a VBScript to conduct reconnaissance on targeted systems.
Visual Basic,524,Machete has embedded malicious macros within spearphishing attachments to download additional files.
Visual Basic,524,APT39 has utilized malicious VBS scripts in malware.
Visual Basic,524,Sidewinder has used VBScript to drop and execute malware loaders.
Visual Basic,524,Higaisa has used VBScript code on the victim's machine.
Visual Basic,524,Windshift has used Visual Basic 6  payloads.
Visual Basic,524,Mustang Panda has embedded VBScript components in LNK files to download additional files and automate collection.
Visual Basic,524,APT29 has written malware variants in Visual Basic.
Visual Basic,524,Transparent Tribe has crafted VBS-based malicious documents.
Visual Basic,524,APT38 has used VBScript to execute commands and other operational tasks.
Visual Basic,524,OilRig has used VBSscipt macros for execution on compromised hosts.
Visual Basic,524,Lazarus Group has used VBScript to gather information about a victim machine.
Vulnerabilities,525,Adversaries may acquire information about vulnerabilities that can be used during targeting.
Vulnerabilities,525,"A vulnerability is a weakness in computer hardware or software that can, potentially, be exploited by an adversary to cause unintended or unanticipated behavior to occur."
Vulnerabilities,525,Adversaries may find vulnerability information by searching open databases or gaining access to closed vulnerability databases.
Vulnerabilities,525,"An adversary may monitor vulnerability disclosures/databases to understand the state of existing, as well as newly discovered, vulnerabilities."
Vulnerabilities,525,There is usually a delay between when a vulnerability is discovered and when it is made public.
Vulnerabilities,525,An adversary may target the systems of those known to conduct vulnerability research .
Vulnerabilities,525,Knowledge of a vulnerability may cause an adversary to search for an existing exploit  Exploits or to attempt to develop one themselves  Exploits.
Vulnerabilities,525,"In 2017, Sandworm Team conducted technical research related to vulnerabilities associated with websites used by the Korean Sport and Olympic Committee, a Korean power company, and a Korean airport."
Vulnerability Scanning,526,Adversaries may scan victims for vulnerabilities that can be used during targeting.
Vulnerability Scanning,526,Vulnerability scans typically check if the configuration of a target host/application  potentially aligns with the target of a specific exploit the adversary may seek to use.
Vulnerability Scanning,526,"These scans may also include more broad attempts to Gather Victim Host Information that can be used to identify more commonly known, exploitable vulnerabilities."
Vulnerability Scanning,526,"Vulnerability scans typically harvest running software and version numbers via server banners, listening ports, or other network artifacts."
Vulnerability Scanning,526,Sandworm Team has scanned network infrastructure for vulnerabilities as part of its operational planning.
Vulnerability Scanning,526,APT28 has performed large-scale scans in an attempt to find vulnerable servers.
Vulnerability Scanning,526,Volatile Cedar has performed vulnerability scans of the target server.
Vulnerability Scanning,526,APT29 has conducted widespread scanning of target environments to identify vulnerabilities for exploit.
Vulnerability Scanning,526,TeamTNT has scanned for vulnerabilities in IoT devices and other related resources such as the Docker API.
WHOIS,527,Adversaries may search public WHOIS data for information about victims that can be used during targeting.
WHOIS,527,WHOIS data is stored by regional Internet registries  responsible for allocating and assigning Internet resources such as domain names.
WHOIS,527,"Anyone can query WHOIS servers for information about a registered domain, such as assigned IP blocks, contact information, and DNS nameservers."
WHOIS,527,Adversaries may search WHOIS data to gather actionable information.
WHOIS,527,Threat actors can use online resources or command-line utilities to pillage through WHOIS data for information about potential victims.
WHOIS,527,"Information from these sources may reveal opportunities for other forms of reconnaissance  or Phishing for Information, establishing operational resources  or Compromise Infrastructure, and/or initial access  or Trusted Relationship."
Weaken Encryption,528,Adversaries may compromise a network device’s encryption capability in order to bypass encryption that would otherwise protect data communications.
Weaken Encryption,528,Encryption can be used to protect transmitted network traffic to maintain its confidentiality  and integrity .
Weaken Encryption,528,Encryption ciphers are used to convert a plaintext message to ciphertext and can be computationally intensive to decipher without the associated decryption key.
Weaken Encryption,528,"Typically, longer keys increase the cost of cryptanalysis, or decryption without the key."
Weaken Encryption,528,Adversaries can compromise and manipulate devices that perform encryption of network traffic.
Weaken Encryption,528,"For example, through behaviors such as Modify System Image, Reduce Key Space, and Disable Crypto Hardware, an adversary can negatively effect and/or eliminate a device’s ability to securely encrypt network traffic."
Weaken Encryption,528,"This poses a greater risk of unauthorized disclosure and may help facilitate data manipulation, Credential Access, or Collection efforts."
Web Cookies,529,Adversaries may forge web cookies that can be used to gain access to web applications or Internet services.
Web Cookies,529,Web applications and services  often use session cookies to authenticate and authorize user access.
Web Cookies,529,Adversaries may generate these cookies in order to gain access to web resources.
Web Cookies,529,"This differs from Steal Web Session Cookie and other similar behaviors in that the cookies are new and forged by the adversary, rather than stolen or intercepted from legitimate users."
Web Cookies,529,Most common web applications have standardized and documented cookie values that can be generated using provided tools or interfaces.
Web Cookies,529,"The generation of web cookies often requires secret values, such as passwords, Private Keys, or other cryptographic seed values."
Web Cookies,529,"Once forged, adversaries may use these web cookies to access resources , which may bypass multi-factor and other authentication protection mechanisms."
Web Cookies,529,UNC2452 bypassed MFA set on OWA accounts by generating a cookie value from a previously stolen secret key.
Web Cookies,529,APT29 has bypassed MFA set on OWA accounts by generating a cookie value from a previously stolen secret key.
Web Portal Capture,530,"Adversaries may install code on externally facing portals, such as a VPN login page, to capture and transmit credentials of users who attempt to log into the service."
Web Portal Capture,530,"For example, a compromised login page may log provided user credentials before logging the user in to the service."
Web Portal Capture,530,This variation on input capture may be conducted post-compromise using legitimate administrative access as a backup measure to maintain network access through External Remote Services and Valid Accounts or as part of the initial compromise by exploitation of the externally facing web service.
Web Protocols,531,Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic.
Web Protocols,531,Protocols such as HTTP and HTTPS that carry web traffic may be very common in environments.
Web Protocols,531,HTTP/S packets have many fields and headers in which data can be concealed.
Web Protocols,531,BADNEWS establishes a backdoor over HTTP.
Web Protocols,531,HTTPBrowser has used HTTP and HTTPS for command and control.
Web Protocols,531,CozyCar's main method of communicating with its C2 servers is using HTTP or HTTPS.
Web Protocols,531,BBSRAT uses GET and POST requests over HTTP or HTTPS for command and control to obtain commands and send ZLIB compressed data back to the C2 server.
Web Protocols,531,Pteranodon can use HTTP for C2.
Web Protocols,531,Kazuar uses HTTP and HTTPS to communicate with the C2 server.
Web Protocols,531,Kazuar can also act as a webserver and listen for inbound HTTP requests through an exposed API.
Web Protocols,531,OnionDuke uses HTTP and HTTPS for C2.
Web Protocols,531,Psylo uses HTTPS for C2.
Web Protocols,531,FELIXROOT uses HTTP and HTTPS to communicate with the C2 server.
Web Protocols,531,Dipsind uses HTTP for C2.
Web Protocols,531,BACKSPACE uses HTTP as a transport to communicate with its command server.
Web Protocols,531,GravityRAT uses HTTP for C2.
Web Protocols,531,Octopus has used HTTP GET and POST requests for C2 communications.
Web Protocols,531,pngdowner uses HTTP for command and control.
Web Protocols,531,The Carbanak malware communicates to its command server using HTTP with an encrypted payload.
Web Protocols,531,Proxysvc uses HTTP over SSL to communicate commands with the control server.
Web Protocols,531,"APT12 has used RIPTIDE, a RAT that uses HTTP to communicate."
Web Protocols,531,Xbash uses HTTP for C2 communications.
Web Protocols,531,GreyEnergy uses HTTP and HTTPS for C2 communications.
Web Protocols,531,"TrickBot uses HTTPS to communicate with its C2 servers, to get malware updates, modules that perform most of the malware logic and various configuration files."
Web Protocols,531,Seasalt uses HTTP for C2 communications.
Web Protocols,531,Daserf uses HTTP for C2.
Web Protocols,531,POWRUNER can use HTTP for C2 communications.
Web Protocols,531,RGDoor uses HTTP for C2 communications.
Web Protocols,531,Remsec is capable of using HTTP and HTTPS for C2.
Web Protocols,531,Comnie uses HTTP for C2 communication.
Web Protocols,531,Agent Tesla has used HTTP for C2 communications.
Web Protocols,531,4H RAT uses HTTP for command and control.
Web Protocols,531,DownPaper communicates to its C2 server over HTTP.
Web Protocols,531,SNUGRIDE communicates with its C2 server over HTTP.
Web Protocols,531,CORESHELL can communicate over HTTP for C2.
Web Protocols,531,ChChes communicates to its C2 server over HTTP and embeds data within the Cookie HTTP header.
Web Protocols,531,MiniDuke uses HTTP and HTTPS for command and control.
Web Protocols,531,OopsIE uses HTTP for C2 communications.
Web Protocols,531,ELMER uses HTTP for command and control.
Web Protocols,531,MacSpy uses HTTP for command and control.
Web Protocols,531,The Komplex C2 channel uses HTTP POST requests.
Web Protocols,531,DarkComet can use HTTP for C2 communications.
Web Protocols,531,OwaAuth uses incoming HTTP requests with a username keyword and commands and handles them as instructions to perform actions.
Web Protocols,531,Gazer communicates with its C2 servers over HTTP.
Web Protocols,531,"If so, NETEAGLE will send beacons via an HTTP POST request."
Web Protocols,531,NETEAGLE will also use HTTP to download resources that contain an IP address and Port Number pair to connect to for further C2.
Web Protocols,531,InvisiMole uses HTTP for C2 communications.
Web Protocols,531,Keydnap uses HTTPS for command and control.
Web Protocols,531,Mis-Type network traffic can communicate over HTTP.
Web Protocols,531,LOWBALL command and control occurs via HTTPS over port 443.
Web Protocols,531,Epic uses HTTP and HTTPS for C2 communications.
Web Protocols,531,QUADAGENT uses HTTPS and HTTP for C2 communications.
Web Protocols,531,ADVSTORESHELL connects to port 80 of a C2 server using Wininet API.
Web Protocols,531,Data is exchanged via HTTP POSTs.
Web Protocols,531,Bankshot uses HTTP for command and control communication.
Web Protocols,531,Helminth can use HTTP for C2.
Web Protocols,531,ROKRAT use HTTPS for all command and control communication methods.
Web Protocols,531,China Chopper's server component executes code sent via HTTP POST commands.
Web Protocols,531,Dyre uses HTTPS for C2 communications.
Web Protocols,531,PUNCHBUGGY enables remote interaction and can obtain additional code over HTTPS GET and POST requests.
Web Protocols,531,Shamoon has used HTTP for C2.
Web Protocols,531,JHUHUGIT variants have communicated with C2 servers over HTTP and HTTPS.
Web Protocols,531,PlugX can be configured to use HTTP for command and control.
Web Protocols,531,"UPPERCUT has used HTTP for C2, including sending error codes in Cookie headers."
Web Protocols,531,ZeroT has used HTTP for C2.
Web Protocols,531,S-Type uses HTTP for C2.
Web Protocols,531,VERMIN uses HTTP for C2 communications.
Web Protocols,531,BlackEnergy communicates with its C2 server over HTTP.
Web Protocols,531,Zeus Panda uses HTTP for C2 communications.
Web Protocols,531,Zebrocy uses HTTP for C2.
Web Protocols,531,KONNI has used HTTP for C2.
Web Protocols,531,BadPatch uses HTTP for C2.
Web Protocols,531,"The ""Uploader"" variant of HAMMERTOSS visits a hard-coded server over HTTP/S to download the images HAMMERTOSS uses to receive commands."
Web Protocols,531,Bisonal uses HTTP for C2 communications.
Web Protocols,531,UBoatRAT has used HTTP for C2 communications.
Web Protocols,531,RedLeaves can communicate to its C2 over HTTP and HTTPS if directed.
Web Protocols,531,3PARA RAT uses HTTP for command and control.
Web Protocols,531,One variant of CloudDuke uses HTTP and HTTPS for C2.
Web Protocols,531,"The Regin malware platform supports many standard protocols, including HTTP and HTTPS."
Web Protocols,531,PinchDuke transfers files from the compromised host via HTTP or HTTPS to a C2 server.
Web Protocols,531,CosmicDuke can use HTTP or HTTPS for command and control to hard-coded C2 servers.
Web Protocols,531,Elise communicates over HTTP or HTTPS for C2.
Web Protocols,531,SeaDuke uses HTTP and HTTPS for C2.
Web Protocols,531,Cardinal RAT is downloaded using HTTP over port 443.
Web Protocols,531,GeminiDuke uses HTTP and HTTPS for command and control.
Web Protocols,531,OLDBAIT can use HTTP for C2.
Web Protocols,531,More_eggs uses HTTPS for C2.
Web Protocols,531,RATANKBA uses HTTP/HTTPS for command and control communication.
Web Protocols,531,ZLib communicates over HTTP for C2.
Web Protocols,531,Various implementations of CHOPSTICK communicate with C2 over HTTP.
Web Protocols,531,Vasport creates a backdoor by making a connection using a HTTP POST.
Web Protocols,531,Sys10 uses HTTP for C2.
Web Protocols,531,Gold Dragon uses HTTP for communication to the control servers.
Web Protocols,531,Felismus uses HTTP for C2.
Web Protocols,531,Final1stspy uses HTTP for C2.
Web Protocols,531,Hi-Zor communicates with its C2 server over HTTPS.
Web Protocols,531,Smoke Loader uses HTTP for C2.
Web Protocols,531,DealersChoice uses HTTP for communication with the C2 server.
Web Protocols,531,ComRAT has used HTTP requests for command and control.
Web Protocols,531,DustySky has used both HTTP and HTTPS for C2.
Web Protocols,531,httpclient uses HTTP for command and control.
Web Protocols,531,Emissary uses HTTP or HTTPS for C2.
Web Protocols,531,Sakula uses HTTP for C2.
Web Protocols,531,Micropsia uses HTTP and HTTPS for C2 network communications.
Web Protocols,531,WinMM uses HTTP for C2.
Web Protocols,531,Some Reaver variants use HTTP for C2.
Web Protocols,531,BUBBLEWRAP can communicate using HTTP or HTTPS.
Web Protocols,531,POWERTON has used HTTP/HTTPS for C2 traffic.
Web Protocols,531,SpeakUp uses POST and GET requests over HTTP to communicate with its main C&C server.
Web Protocols,531,Remexi uses BITSAdmin to communicate with the C2 server over HTTP.
Web Protocols,531,FlawedAmmyy has used HTTP for C2.
Web Protocols,531,ServHelper uses HTTP for C2.
Web Protocols,531,Dridex has used POST requests and HTTPS for C2 communications.
Web Protocols,531,Ursnif has used HTTPS for C2.
Web Protocols,531,Ixeshe uses HTTP for command and control.
Web Protocols,531,HAWKBALL has used HTTP to communicate with a single hard-coded C2 server.
Web Protocols,531,EvilBunny has executed C2 commands directly via HTTP.
Web Protocols,531,YAHOYAH uses HTTP for C2.
Web Protocols,531,HyperBro has used HTTPS for C2 communications.
Web Protocols,531,Exaramel for Linux uses HTTPS for C2 communications.
Web Protocols,531,ZxShell has used HTTP for C2 connections.
Web Protocols,531,Machete uses HTTP for Command & Control.
Web Protocols,531,NOKKI has used HTTP for C2 communications.
Web Protocols,531,Winnti for Linux has used HTTP in outbound communications.
Web Protocols,531,PLEAD has used HTTP for communications with command and control  servers.
Web Protocols,531,TSCookie can multiple protocols including HTTP and HTTPS in communication with command and control  servers.
Web Protocols,531,Okrum uses HTTP for communication with its C2.
Web Protocols,531,PowerShower has sent HTTP GET and POST requests to C2 servers to send information and receive instructions.
Web Protocols,531,VBShower has attempted to obtain a VBS script from command and control  nodes over HTTP.
Web Protocols,531,Hikit has used HTTP for C2.
Web Protocols,531,ShimRat communicated over HTTP and HTTPS with C2 servers.
Web Protocols,531,Lokibot has used HTTP for C2 communications.
Web Protocols,531,Maze has communicated to hard-coded IP addresses via HTTP.
Web Protocols,531,Pony has sent collected information to the C2 via HTTP POST request.
Web Protocols,531,Aria-body has used HTTP in C2 communications.
Web Protocols,531,MechaFlounder has the ability to use HTTP in communication with C2.
Web Protocols,531,Get2 has the ability to use HTTP to send information collected from an infected host to C2.
Web Protocols,531,WindTail has the ability to use HTTP for C2 communications.
Web Protocols,531,BBK has the ability to use HTTP in communications with C2.
Web Protocols,531,ABK has the ability to use HTTP in communications with C2.
Web Protocols,531,down_new has the ability to use HTTP in C2 communications.
Web Protocols,531,Avenger has the ability to use HTTP in communication with C2.
Web Protocols,531,RTM has initiated connections to external domains using HTTPS.
Web Protocols,531,BackConfig has the ability to use HTTPS for C2 communiations.
Web Protocols,531,Valak has used HTTP in communications with C2.
Web Protocols,531,Goopy has the ability to communicate with its C2 over HTTP.
Web Protocols,531,Metamorfo has used HTTP for C2.
Web Protocols,531,Rising Sun has used HTTP for command and control.
Web Protocols,531,Bundlore uses HTTP requests for C2.
Web Protocols,531,Carberp has connected to C2 servers via HTTP.
Web Protocols,531,IcedID has used HTTPS in communications with C2.
Web Protocols,531,GoldenSpy has used the Ryeol HTTP Client to facilitate HTTP internet communication.
Web Protocols,531,StrongPity can use HTTP and HTTPS in C2 communications.
Web Protocols,531,REvil has used HTTP and HTTPS in communication with C2.
Web Protocols,531,Dacls can use HTTPS in C2 communications.
Web Protocols,531,"RDAT can use HTTP communications for C2, as well as using the WinHTTP library to make requests to the Exchange Web Services API."
Web Protocols,531,Trojan.Karagany can communicate with C2 via HTTP POST requests.
Web Protocols,531,Drovorub can use the WebSocket protocol and has initiated communication with C2 servers with an HTTP Upgrade request.
Web Protocols,531,Anchor has used HTTP and HTTPS in C2 communications.
Web Protocols,531,PolyglotDuke has has used HTTP GET requests in C2 communications.
Web Protocols,531,FatDuke can be controlled via a custom C2 protocol over HTTP.
Web Protocols,531,WellMess can use HTTP and HTTPS in C2 communications.
Web Protocols,531,SoreFang can use HTTP in C2 communications.
Web Protocols,531,njRAT has used HTTP for C2 communications.
Web Protocols,531,BLINDINGCAN has used HTTPS over port 443 for command and control.
Web Protocols,531,Cobalt Strike can use a custom command and control protocol that can be encapsulated in HTTP or HTTPS.
Web Protocols,531,KGH_SPY can send data to C2 with HTTP POST requests.
Web Protocols,531,Grandoreiro has the ability to use HTTP in C2 communications.
Web Protocols,531,Bazar can use HTTP and HTTPS over ports 80 and 443 in C2 communications.
Web Protocols,531,SLOTHFULMEDIA has used HTTP and HTTPS for C2 communications.
Web Protocols,531,OSX_OCEANLOTUS.D can use HTTP POST and GET requests to send and receive C2 information.
Web Protocols,531,Carbon can use HTTP in C2 communications.
Web Protocols,531,Crutch has conducted C2 communications with a Dropbox account using the HTTP API.
Web Protocols,531,Stuxnet uses HTTP to communicate with a command and control server.
Web Protocols,531,Spark has used HTTP POST requests to communicate with its C2 server to receive commands.
Web Protocols,531,Industroyer’s main backdoor connected to a remote C2 server using HTTPS.
Web Protocols,531,SUNBURST communicated via HTTP GET or HTTP POST requests to third party servers for C2.
Web Protocols,531,Egregor has communicated with its C2 servers via HTTPS protocol.
Web Protocols,531,NETWIRE has the ability to communicate over HTTP.
Web Protocols,531,GuLoader can use HTTP to retrieve additional binaries.
Web Protocols,531,BlackMould can send commands to C2 in the body of HTTP POST requests.
Web Protocols,531,Explosive has used HTTP for communication.
Web Protocols,531,SUPERNOVA had to receive an HTTP GET request containing a specific set of parameters in order to execute.
Web Protocols,531,LookBack’s C2 proxy tool sends data to a C2 server over HTTP.
Web Protocols,531,AppleJeus has sent data to its C2 server via POST requests.
Web Protocols,531,GoldMax has used HTTPS and HTTP GET requests with custom HTTP cookies for C2.
Web Protocols,531,Sibot communicated with its C2 server via HTTP GET requests.
Web Protocols,531,ShadowPad communicates over HTTP to retrieve a string that is decoded into a C2 server URL.
Web Protocols,531,Ramsay has used HTTP for C2.
Web Protocols,531,GoldFinder has used HTTP for C2.
Web Protocols,531,Kinsing has communicated with C2 over HTTP.
Web Protocols,531,Doki has communicated with C2 over HTTPS.
Web Protocols,531,PoetRAT has used HTTP and HTTPs for C2 communications.
Web Protocols,531,Webshell can issue commands via HTTP POST.
Web Protocols,531,ThiefQuest uploads files via unencrypted HTTP.
Web Protocols,531,LiteDuke can use HTTP GET requests in C2 communications.
Web Protocols,531,DEATHRANSOM can use HTTPS to download files.
Web Protocols,531,AppleSeed has the ability to communicate with C2 over HTTP.
Web Protocols,531,SideTwist has used HTTP GET and POST requests over port 443 for C2.
Web Protocols,531,RainyDay can use HTTP in C2 communications.
Web Protocols,531,GrimAgent has the ability to use HTTP for C2 communications.
Web Protocols,531,VaporRage can use HTTP to download shellcode from compromised websites.
Web Protocols,531,Chaes has used HTTP for C2 communications.
Web Protocols,531,Crimson can use a HTTP GET request to download its final payload.
Web Protocols,531,Peppy can use HTTP to communicate with C2.
Web Protocols,531,Turian has the ability to use HTTP for its C2.
Web Protocols,531,SMOKEDHAM has communicated with its C2 servers via HTTPS and HTTP POST requests.
Web Protocols,531,QakBot has the ability to use HTTP and HTTPS in communication with C2 servers.
Web Protocols,531,MarkiRAT can initiate communication over HTTP/HTTPS for its C2 server.
Web Protocols,531,xCaon has communicated with the C2 server by sending POST requests over HTTP.
Web Protocols,531,BoomBox has used HTTP POST requests for C2.
Web Protocols,531,Taidoor has used HTTP GET and POST requests for C2.
Web Protocols,531,BLUELIGHT can use HTTP/S for C2 using the Microsoft Graph API.
Web Protocols,531,"Cobalt Strike uses a custom command and control protocol that can be encapsulated in HTTP or HTTPS, or DNS."
Web Protocols,531,APT19 used HTTP for C2 communications.
Web Protocols,531,APT19 also used an HTTP malware variant to communicate over HTTP for C2.
Web Protocols,531,Cobalt Group has used HTTPS for C2.
Web Protocols,531,BRONZE BUTLER malware has used HTTP for C2.
Web Protocols,531,Threat Group-3390 malware has used HTTP for C2.
Web Protocols,531,"APT38 used a backdoor, QUICKRIDE, to communicate to the C2 server over HTTP and HTTPS."
Web Protocols,531,APT18 uses HTTP for C2 communications.
Web Protocols,531,Stealth Falcon malware communicates with its C2 server via HTTPS.
Web Protocols,531,Lazarus Group malware has conducted C2 over HTTP and HTTPS.
Web Protocols,531,Rancor has used HTTP for C2.
Web Protocols,531,A Gamaredon Group file stealer can communicate over HTTP for C2.
Web Protocols,531,APT37 uses HTTPS to conceal C2 communications.
Web Protocols,531,APT32 has used JavaScript that communicates over HTTP or HTTPS to attacker controlled domains to download additional frameworks.
Web Protocols,531,The group has also used downloaded encrypted payloads over HTTP.
Web Protocols,531,OilRig has used HTTP for C2.
Web Protocols,531,Orangeworm has used HTTP for C2.
Web Protocols,531,Turla has used HTTP and HTTPS for C2 communications.
Web Protocols,531,Night Dragon has used HTTP for C2.
Web Protocols,531,FIN4 has used HTTP POST requests to transmit data.
Web Protocols,531,Ke3chang malware RoyalCli and BS2005 have communicated over HTTP with the C2 server through Internet Explorer  by using the COM interface IWebBrowser2.
Web Protocols,531,Dark Caracal's version of Bandook communicates with their server over a TCP port using HTTP payloads Base64 encoded and suffixed with the string “&&&”.
Web Protocols,531,Magic Hound malware has used HTTP for C2.
Web Protocols,531,APT33 has used HTTP for command and control.
Web Protocols,531,WIRTE has used HTTP for network communication.
Web Protocols,531,"Later implants used by APT28, such as CHOPSTICK, use a blend of HTTP, HTTPS, and other legitimate channels for C2, depending on module configuration."
Web Protocols,531,SilverTerrier uses HTTP for C2 communications.
Web Protocols,531,APT41 used HTTP to download payloads for CVE-2019-19781 and CVE-2020-10189 exploits.
Web Protocols,531,"Inception has used HTTP, HTTPS, and WebDav in network communications."
Web Protocols,531,Wizard Spider has used HTTP for network communications.
Web Protocols,531,MuddyWater has used HTTP for C2 communications.
Web Protocols,531,Tropic Trooper has used HTTP in communication with the C2.
Web Protocols,531,APT39 has used HTTP in communications with C2.
Web Protocols,531,Rocke has executed wget and curl commands to Pastebin over the HTTPS protocol.
Web Protocols,531,TA505 has used HTTP to communiate with C2 nodes.
Web Protocols,531,Sandworm Team's BCS-server tool connects to the designated C2 server via HTTP.
Web Protocols,531,UNC2452 used HTTP for C2 and data exfiltration.
Web Protocols,531,Chimera has used HTTPS for C2 communications.
Web Protocols,531,Sidewinder has used HTTP in C2 communications.
